id_pedido;id_categoria;id_produto;id_forma_de_pagamento;quantidade_de_parcelas;quantidade_de_produtos;mes_criacao;id_cliente
98;2;11;2;0;5;01/08/2020;580
99;1;1;3;2;3;01/08/2020;92
100;2;10;1;0;3;01/08/2020;534
101;3;15;2;0;3;01/08/2020;202
102;1;7;2;0;2;01/08/2020;330
103;1;7;2;0;1;01/08/2020;344
104;1;4;2;0;3;01/08/2020;167
105;1;5;3;10;2;01/08/2020;473
106;3;16;4;0;2;01/08/2020;1
107;1;7;3;5;1;01/08/2020;417
108;1;5;2;0;4;01/08/2020;120
109;1;7;3;1;1;01/08/2020;451
110;1;1;2;0;1;01/08/2020;291
111;3;17;2;0;2;01/08/2020;314
112;3;12;3;9;5;01/08/2020;499
113;1;3;3;1;4;01/08/2020;102
114;1;2;2;0;2;01/08/2020;459
115;1;7;2;0;3;01/08/2020;30
116;3;15;3;2;1;01/08/2020;30
117;1;1;3;10;2;01/08/2020;169
118;2;9;1;0;1;01/08/2020;348
119;1;2;4;0;3;01/08/2020;381
120;1;7;2;0;3;01/08/2020;420
121;3;12;4;0;3;01/08/2020;50
122;1;3;2;0;3;01/08/2020;375
123;1;3;3;2;3;01/08/2020;300
124;1;7;4;0;3;01/08/2020;370
125;1;3;3;3;4;01/08/2020;92
126;1;5;1;0;3;01/08/2020;333
127;2;8;2;0;1;01/08/2020;235
128;3;14;3;3;1;01/08/2020;6
129;3;12;3;3;4;01/08/2020;387
130;1;6;3;4;3;01/08/2020;508
131;1;2;3;10;3;01/08/2020;544
132;2;11;2;0;2;01/08/2020;19
133;1;5;4;0;2;01/08/2020;103
134;2;9;3;1;4;01/08/2020;289
135;2;10;2;0;2;01/08/2020;354
136;3;12;1;0;1;01/08/2020;497
137;1;6;2;0;3;01/08/2020;445
138;1;7;2;0;2;01/08/2020;56
139;3;12;2;0;1;01/08/2020;486
140;3;12;2;0;2;01/08/2020;122
141;3;16;4;0;2;01/08/2020;508
142;2;10;2;0;1;01/08/2020;69
143;3;13;4;0;2;01/08/2020;491
144;3;16;3;6;2;01/08/2020;84
145;1;6;1;0;4;01/08/2020;528
146;1;5;3;7;2;01/08/2020;200
147;2;8;1;0;1;01/08/2020;481
148;1;1;4;0;2;01/08/2020;568
149;1;4;3;5;2;01/08/2020;304
150;1;7;4;0;4;01/08/2020;286
151;1;1;1;0;1;01/08/2020;415
152;2;11;4;0;1;01/08/2020;131
153;2;10;3;1;1;01/08/2020;310
154;1;2;3;3;1;01/08/2020;591
155;1;4;3;6;1;01/08/2020;515
156;3;15;1;0;1;01/08/2020;321
157;2;10;3;8;2;01/08/2020;364
158;1;2;2;0;4;01/08/2020;529
159;1;6;2;0;1;01/08/2020;86
160;1;5;2;0;4;01/08/2020;119
161;1;3;3;8;2;01/08/2020;579
162;3;17;4;0;1;01/08/2020;383
163;2;10;3;4;5;01/08/2020;519
164;2;11;4;0;1;01/08/2020;66
165;1;1;3;6;3;01/08/2020;48
166;3;12;1;0;1;01/08/2020;345
167;1;5;2;0;4;01/08/2020;410
168;1;3;3;9;2;01/08/2020;534
169;1;7;3;1;2;01/08/2020;119
170;1;3;2;0;5;01/08/2020;455
171;3;17;2;0;3;01/08/2020;206
172;1;1;3;8;1;01/08/2020;489
173;2;9;4;0;3;01/08/2020;53
174;3;14;3;1;2;01/08/2020;337
175;1;4;1;0;3;01/08/2020;229
176;1;2;2;0;2;01/08/2020;429
177;2;9;2;0;2;01/08/2020;354
178;1;5;3;10;4;01/08/2020;206
179;1;7;3;6;4;01/08/2020;438
180;3;16;3;1;3;01/08/2020;372
181;1;3;3;6;1;01/08/2020;549
182;1;4;1;0;5;01/08/2020;594
183;2;11;2;0;2;01/08/2020;116
184;1;6;2;0;1;01/08/2020;223
185;3;12;3;4;1;01/08/2020;240
186;3;14;1;0;2;01/08/2020;453
187;1;4;2;0;1;01/08/2020;546
188;2;8;2;0;2;01/08/2020;501
189;1;2;3;6;1;01/08/2020;193
190;1;7;1;0;1;01/08/2020;154
191;1;2;2;0;4;01/08/2020;241
192;1;5;2;0;3;01/08/2020;201
193;3;15;3;4;1;01/08/2020;133
194;1;7;3;1;2;01/08/2020;151
195;1;7;3;7;4;01/08/2020;527
196;2;11;2;0;1;01/08/2020;192
197;2;11;1;0;4;01/08/2020;461
198;1;7;2;0;2;01/08/2020;525
199;3;13;3;8;2;01/08/2020;345
200;2;11;3;9;4;01/08/2020;471
201;3;14;2;0;4;01/08/2020;139
202;1;4;3;5;1;01/08/2020;501
203;1;3;3;1;1;01/08/2020;31
204;2;9;2;0;1;01/08/2020;120
205;1;3;2;0;3;01/08/2020;97
206;3;17;1;0;5;01/08/2020;581
207;2;8;3;6;2;01/08/2020;240
208;3;12;3;3;1;01/08/2020;387
209;3;12;2;0;1;01/08/2020;588
210;3;12;4;0;2;01/08/2020;336
211;1;4;2;0;1;01/08/2020;339
212;1;5;3;1;2;01/08/2020;294
213;3;16;1;0;3;01/08/2020;597
214;3;17;3;7;1;01/08/2020;328
215;1;2;2;0;2;01/08/2020;100
216;3;16;3;1;2;01/08/2020;521
217;1;1;3;8;2;01/08/2020;95
218;1;3;1;0;2;01/08/2020;143
219;2;8;3;7;3;01/08/2020;57
220;3;14;2;0;3;01/08/2020;569
221;1;3;4;0;4;01/08/2020;353
222;2;11;3;6;2;01/08/2020;592
223;1;1;2;0;3;01/08/2020;168
224;3;14;4;0;5;01/08/2020;328
225;1;3;1;0;4;01/08/2020;553
226;3;14;3;1;5;01/08/2020;598
227;3;17;3;3;1;01/08/2020;353
228;3;16;1;0;3;01/08/2020;163
229;1;4;4;0;2;01/08/2020;364
230;1;5;2;0;2;01/08/2020;11
231;2;9;2;0;5;01/08/2020;14
232;1;5;2;0;2;01/08/2020;525
233;1;4;3;3;2;01/08/2020;64
234;2;11;3;4;2;01/08/2020;282
235;1;1;1;0;1;01/08/2020;226
236;1;6;3;5;1;01/08/2020;143
237;2;9;3;9;1;01/08/2020;149
238;2;11;3;8;1;01/08/2020;542
239;2;10;2;0;1;01/08/2020;533
240;3;14;3;5;1;01/08/2020;384
241;1;5;4;0;1;01/08/2020;462
242;1;2;1;0;2;01/08/2020;355
243;3;16;1;0;2;01/08/2020;103
244;1;4;3;6;2;01/08/2020;464
245;3;13;2;0;1;01/08/2020;313
246;3;16;1;0;2;01/08/2020;195
247;3;14;3;5;2;01/08/2020;80
248;2;10;4;0;1;01/08/2020;355
249;1;3;3;8;2;01/08/2020;552
250;1;1;4;0;2;01/08/2020;389
251;1;5;4;0;3;01/08/2020;155
252;1;1;4;0;2;01/08/2020;467
253;3;13;2;0;4;01/08/2020;80
254;3;16;3;6;1;01/08/2020;586
255;3;13;2;0;4;01/08/2020;335
256;1;2;3;8;2;01/08/2020;249
257;1;2;3;2;4;01/08/2020;347
258;1;6;3;9;1;01/08/2020;331
259;2;8;4;0;4;01/08/2020;493
260;2;10;3;9;2;01/08/2020;144
261;1;4;1;0;2;01/08/2020;167
262;2;10;3;6;3;01/08/2020;136
263;1;3;2;0;3;01/08/2020;579
264;1;1;2;0;4;01/08/2020;493
265;1;1;3;8;2;01/08/2020;395
266;1;1;2;0;1;01/08/2020;557
267;2;11;1;0;2;01/08/2020;39
268;1;4;3;2;2;01/08/2020;250
269;1;3;1;0;2;01/08/2020;109
270;1;4;4;0;1;01/08/2020;263
271;1;7;3;3;3;01/08/2020;48
272;3;17;4;0;1;01/08/2020;129
273;3;13;3;7;3;01/08/2020;224
274;1;6;2;0;1;01/08/2020;45
275;2;9;2;0;1;01/08/2020;195
276;1;2;3;7;3;01/08/2020;378
277;1;4;1;0;5;01/08/2020;388
278;1;6;1;0;4;01/08/2020;382
279;1;6;3;10;2;01/08/2020;566
280;1;2;1;0;1;01/08/2020;341
281;1;4;1;0;4;01/08/2020;437
282;1;3;2;0;4;01/08/2020;544
283;1;1;2;0;2;01/08/2020;145
284;1;1;2;0;2;01/08/2020;276
285;1;7;3;6;3;01/08/2020;573
286;1;6;3;6;2;01/08/2020;269
287;1;1;4;0;3;01/08/2020;396
288;1;2;3;4;2;01/08/2020;421
289;2;10;3;9;1;01/08/2020;314
290;1;4;3;5;3;01/08/2020;210
291;3;12;3;7;4;01/08/2020;357
292;1;7;1;0;1;01/08/2020;445
293;2;10;3;5;3;01/08/2020;261
294;3;13;4;0;2;01/08/2020;469
295;1;5;2;0;3;01/08/2020;6
296;1;2;4;0;4;01/08/2020;550
297;1;1;2;0;2;01/08/2020;143
298;2;8;2;0;1;01/08/2020;192
299;3;17;3;8;1;01/08/2020;171
300;1;2;1;0;5;01/08/2020;70
301;1;5;2;0;3;01/08/2020;542
302;2;8;1;0;1;01/08/2020;207
303;1;5;2;0;2;01/08/2020;566
304;2;9;4;0;2;01/08/2020;7
305;3;12;3;3;2;01/08/2020;35
306;1;5;4;0;3;01/08/2020;474
307;2;11;2;0;1;01/08/2020;11
308;3;13;3;2;2;01/08/2020;600
309;3;15;2;0;2;01/08/2020;203
310;3;17;3;6;1;01/08/2020;378
311;1;6;3;3;2;01/08/2020;318
312;1;1;3;10;3;01/08/2020;340
313;1;6;4;0;1;01/08/2020;387
314;2;8;3;3;3;01/08/2020;409
315;1;6;2;0;2;01/08/2020;118
316;1;7;4;0;3;01/08/2020;522
317;2;10;1;0;3;01/08/2020;342
318;3;15;2;0;1;01/08/2020;593
319;1;3;3;8;1;01/08/2020;105
320;1;4;3;8;4;01/08/2020;188
321;2;8;3;6;4;01/08/2020;145
322;1;2;3;6;1;01/08/2020;313
323;3;13;2;0;1;01/08/2020;135
324;1;7;4;0;1;01/08/2020;220
325;1;4;2;0;3;01/08/2020;374
326;3;17;1;0;4;01/08/2020;271
327;1;1;4;0;1;01/08/2020;152
328;3;16;3;2;2;01/08/2020;73
329;2;10;1;0;4;01/08/2020;592
330;2;8;3;8;1;01/08/2020;5
331;3;16;3;3;1;01/08/2020;127
332;1;7;1;0;5;01/08/2020;565
333;1;6;2;0;4;01/08/2020;27
334;1;2;1;0;1;01/08/2020;66
335;1;2;4;0;4;01/08/2020;506
336;2;11;2;0;1;01/08/2020;168
337;3;14;3;10;1;01/08/2020;354
338;1;7;2;0;3;01/08/2020;134
339;3;12;3;6;2;01/08/2020;332
340;2;8;3;5;1;01/08/2020;38
341;3;17;2;0;5;01/08/2020;212
342;1;2;1;0;4;01/08/2020;218
343;1;7;4;0;1;01/08/2020;361
344;2;10;2;0;2;01/08/2020;539
345;1;5;2;0;1;01/08/2020;30
346;3;13;2;0;2;01/08/2020;17
347;1;5;2;0;4;01/08/2020;396
348;1;4;4;0;3;01/08/2020;322
349;1;5;3;9;2;01/08/2020;23
350;2;8;3;5;2;01/08/2020;174
351;1;4;1;0;1;01/08/2020;339
352;1;4;3;10;3;01/08/2020;244
353;1;7;2;0;1;01/08/2020;369
354;1;4;3;5;2;01/08/2020;124
355;1;6;3;3;2;01/08/2020;98
356;1;2;3;3;1;01/08/2020;145
357;3;12;2;0;1;01/08/2020;244
358;1;5;1;0;1;01/08/2020;469
359;1;3;3;10;4;01/08/2020;565
360;1;7;3;7;1;01/08/2020;134
361;1;6;3;2;2;01/08/2020;569
362;1;2;2;0;1;01/08/2020;454
363;2;11;4;0;2;01/08/2020;96
364;2;8;3;5;1;01/08/2020;172
365;1;3;2;0;1;01/08/2020;8
366;3;16;3;8;1;01/08/2020;450
367;3;16;3;3;3;01/08/2020;408
368;1;1;1;0;2;01/08/2020;322
369;3;12;2;0;1;01/08/2020;62
370;3;12;1;0;1;01/08/2020;432
371;1;4;2;0;2;01/08/2020;272
372;2;10;3;10;1;01/08/2020;97
373;1;2;2;0;1;01/08/2020;440
374;2;8;3;7;1;01/08/2020;207
375;1;7;4;0;2;01/08/2020;377
376;1;7;2;0;3;01/08/2020;11
377;1;1;3;9;1;01/08/2020;477
378;1;1;4;0;3;01/08/2020;88
379;1;5;2;0;5;01/08/2020;128
380;1;4;1;0;2;01/08/2020;406
381;3;13;1;0;3;01/08/2020;138
382;1;2;4;0;2;01/08/2020;249
383;1;3;4;0;1;01/08/2020;287
384;3;16;1;0;4;01/08/2020;417
385;1;7;3;1;4;01/08/2020;277
386;1;7;3;7;1;01/08/2020;183
387;2;8;2;0;4;01/08/2020;267
388;2;11;1;0;1;01/08/2020;559
389;2;8;3;7;1;01/08/2020;462
390;1;4;2;0;1;01/08/2020;431
391;2;10;4;0;2;01/08/2020;551
392;1;7;3;9;2;01/08/2020;29
393;1;6;2;0;4;01/08/2020;55
394;1;5;3;1;1;01/08/2020;289
395;3;17;3;9;2;01/08/2020;485
396;1;4;2;0;1;01/08/2020;600
397;1;7;1;0;3;01/08/2020;277
398;1;6;1;0;1;01/08/2020;300
399;3;14;4;0;5;01/08/2020;281
400;3;13;1;0;4;01/08/2020;564
401;1;4;3;7;1;01/08/2020;487
402;1;1;1;0;1;01/08/2020;237
403;1;6;2;0;2;01/08/2020;517
404;1;1;3;7;2;01/08/2020;134
405;2;11;2;0;2;01/08/2020;321
406;1;6;3;7;5;01/08/2020;141
407;1;5;3;6;2;01/08/2020;240
408;1;6;3;5;3;01/08/2020;474
409;2;10;3;10;1;01/08/2020;144
410;3;16;4;0;2;01/08/2020;264
411;1;3;1;0;4;01/08/2020;296
412;1;7;3;6;4;01/08/2020;470
413;3;12;1;0;2;01/08/2020;170
414;3;14;4;0;1;01/08/2020;315
415;2;11;3;7;3;01/08/2020;192
416;1;5;2;0;1;01/08/2020;195
417;1;4;1;0;1;01/08/2020;374
418;3;14;2;0;1;01/08/2020;288
419;2;10;1;0;4;01/08/2020;479
420;1;3;2;0;3;01/08/2020;363
421;1;2;2;0;5;01/08/2020;263
422;3;15;3;9;4;01/08/2020;113
423;1;3;1;0;3;01/08/2020;396
424;1;4;1;0;3;01/08/2020;97
425;2;8;2;0;4;01/08/2020;301
426;1;6;3;3;2;01/08/2020;63
427;3;16;2;0;1;01/08/2020;380
428;3;16;3;9;5;01/08/2020;60
429;1;4;2;0;1;01/08/2020;459
430;1;1;2;0;2;01/08/2020;115
431;3;12;3;3;3;01/08/2020;223
432;1;4;2;0;4;01/08/2020;233
433;1;2;2;0;1;01/08/2020;457
434;3;15;4;0;4;01/08/2020;557
435;1;4;2;0;3;01/08/2020;37
436;2;8;1;0;2;01/08/2020;320
437;3;16;1;0;4;01/08/2020;585
438;1;3;1;0;2;01/08/2020;561
439;1;2;2;0;3;01/08/2020;531
440;3;14;2;0;4;01/08/2020;539
441;3;15;2;0;2;01/08/2020;19
442;1;7;2;0;2;01/08/2020;204
443;1;3;3;6;4;01/08/2020;166
444;1;1;3;9;1;01/08/2020;75
445;1;3;3;10;4;01/08/2020;245
446;1;4;4;0;2;01/08/2020;524
447;1;1;2;0;1;01/08/2020;19
448;1;2;3;2;3;01/08/2020;146
449;1;4;3;7;3;01/08/2020;47
450;3;15;2;0;3;01/08/2020;334
451;3;17;1;0;1;01/08/2020;311
452;1;5;2;0;2;01/08/2020;140
453;1;1;3;10;2;01/08/2020;268
454;1;4;2;0;1;01/08/2020;233
455;1;1;3;5;1;01/08/2020;62
456;1;7;3;3;1;01/08/2020;559
457;1;2;3;6;3;01/08/2020;188
458;1;6;3;4;1;01/08/2020;423
0;1;5;2;0;4;01/09/2020;199
1;2;9;3;8;3;01/09/2020;565
2;1;7;4;0;1;01/09/2020;519
3;3;14;2;0;3;01/09/2020;266
4;1;3;2;0;2;01/09/2020;333
5;1;2;2;0;3;01/09/2020;92
6;1;6;2;0;2;01/09/2020;591
7;2;10;2;0;1;01/09/2020;456
8;1;2;2;0;1;01/09/2020;22
9;2;10;4;0;1;01/09/2020;141
10;3;15;1;0;2;01/09/2020;491
11;1;1;4;0;2;01/09/2020;265
12;1;6;4;0;1;01/09/2020;472
13;1;3;3;2;2;01/09/2020;14
14;1;6;3;5;1;01/09/2020;273
15;1;4;2;0;1;01/09/2020;105
16;1;3;2;0;3;01/09/2020;368
17;3;17;3;4;3;01/09/2020;146
18;1;6;2;0;3;01/09/2020;85
19;2;10;2;0;1;01/09/2020;258
20;3;12;3;10;3;01/09/2020;416
21;1;1;3;8;3;01/09/2020;136
22;1;7;3;6;3;01/09/2020;524
23;2;10;3;5;2;01/09/2020;497
24;1;6;1;0;4;01/09/2020;376
25;3;17;1;0;3;01/09/2020;129
26;1;3;2;0;2;01/09/2020;42
27;1;3;2;0;3;01/09/2020;404
28;1;5;4;0;3;01/09/2020;139
29;1;1;1;0;3;01/09/2020;526
30;3;17;2;0;1;01/09/2020;64
31;2;11;3;4;1;01/09/2020;250
32;3;14;3;7;5;01/09/2020;49
33;3;13;3;6;1;01/09/2020;94
34;1;4;2;0;5;01/09/2020;183
35;1;5;2;0;2;01/09/2020;558
36;3;15;4;0;2;01/09/2020;116
37;1;7;3;9;2;01/09/2020;460
38;1;3;3;2;1;01/09/2020;503
39;1;3;1;0;3;01/09/2020;5
40;1;2;4;0;2;01/09/2020;419
41;1;3;1;0;1;01/09/2020;352
42;3;14;2;0;1;01/09/2020;123
43;3;14;2;0;3;01/09/2020;12
44;1;3;4;0;4;01/09/2020;348
45;3;15;3;5;3;01/09/2020;579
46;1;4;1;0;3;01/09/2020;427
47;1;3;3;1;3;01/09/2020;36
48;1;3;1;0;4;01/09/2020;451
49;2;8;2;0;2;01/09/2020;472
50;3;13;2;0;2;01/09/2020;550
51;2;11;3;1;1;01/09/2020;418
52;3;17;2;0;2;01/09/2020;165
53;1;5;3;6;2;01/09/2020;471
54;1;2;3;9;5;01/09/2020;522
55;3;17;3;10;1;01/09/2020;292
56;2;10;3;7;3;01/09/2020;449
57;1;2;3;3;5;01/09/2020;270
58;1;6;4;0;4;01/09/2020;296
59;3;16;2;0;3;01/09/2020;540
60;3;16;4;0;4;01/09/2020;297
61;1;5;2;0;3;01/09/2020;71
62;1;3;3;4;2;01/09/2020;29
63;2;8;3;8;2;01/09/2020;208
64;3;15;3;3;1;01/09/2020;568
65;3;14;1;0;4;01/09/2020;87
66;3;16;2;0;1;01/09/2020;165
67;1;6;3;7;4;01/09/2020;530
68;1;4;2;0;2;01/09/2020;45
69;1;7;4;0;3;01/09/2020;302
70;3;17;2;0;2;01/09/2020;448
71;1;3;3;8;4;01/09/2020;500
72;1;6;3;8;4;01/09/2020;220
73;1;3;2;0;4;01/09/2020;294
74;1;1;1;0;4;01/09/2020;498
75;3;16;2;0;1;01/09/2020;348
76;1;4;2;0;4;01/09/2020;206
77;3;17;2;0;2;01/09/2020;278
78;3;13;3;8;2;01/09/2020;3
79;1;1;3;8;2;01/09/2020;543
80;1;2;3;7;2;01/09/2020;531
81;1;6;4;0;2;01/09/2020;25
82;2;9;2;0;3;01/09/2020;306
83;3;15;4;0;1;01/09/2020;123
84;3;12;3;1;1;01/09/2020;339
85;3;13;2;0;4;01/09/2020;179
86;2;9;1;0;3;01/09/2020;3
87;3;12;4;0;2;01/09/2020;304
88;1;3;3;10;1;01/09/2020;484
89;1;7;3;1;3;01/09/2020;373
90;1;6;4;0;2;01/09/2020;108
91;3;13;2;0;3;01/09/2020;438
92;3;13;4;0;2;01/09/2020;428
93;3;16;2;0;3;01/09/2020;155
94;1;6;3;7;2;01/09/2020;365
95;2;11;2;0;2;01/09/2020;359
96;3;15;1;0;5;01/09/2020;310
97;2;11;2;0;2;01/09/2020;246
98;2;8;4;0;1;01/09/2020;86
99;1;5;4;0;1;01/09/2020;118
100;1;4;4;0;2;01/09/2020;178
101;1;4;2;0;3;01/09/2020;265
102;1;1;3;3;2;01/09/2020;317
103;1;2;3;8;3;01/09/2020;513
104;3;17;3;4;1;01/09/2020;178
105;3;16;1;0;4;01/09/2020;69
106;1;1;1;0;2;01/09/2020;205
107;3;16;1;0;1;01/09/2020;149
108;1;5;3;10;3;01/09/2020;179
109;1;4;4;0;4;01/09/2020;313
110;1;5;3;10;3;01/09/2020;253
111;2;8;4;0;3;01/09/2020;211
112;1;3;3;5;2;01/09/2020;384
113;2;10;3;5;1;01/09/2020;100
114;1;5;1;0;2;01/09/2020;590
115;3;17;1;0;3;01/09/2020;450
116;1;1;2;0;4;01/09/2020;421
117;3;15;3;8;5;01/09/2020;66
118;3;15;3;6;1;01/09/2020;56
119;1;5;2;0;4;01/09/2020;434
120;1;4;3;4;1;01/09/2020;307
121;1;5;1;0;2;01/09/2020;598
122;1;1;2;0;4;01/09/2020;303
123;1;3;4;0;1;01/09/2020;462
124;3;16;2;0;1;01/09/2020;533
125;2;8;2;0;2;01/09/2020;512
126;3;15;2;0;4;01/09/2020;189
127;1;6;2;0;2;01/09/2020;600
128;3;16;1;0;1;01/09/2020;545
129;1;6;3;9;2;01/09/2020;434
130;1;4;3;10;2;01/09/2020;31
131;1;1;4;0;1;01/09/2020;140
132;1;6;2;0;1;01/09/2020;497
133;2;10;2;0;2;01/09/2020;123
134;1;4;3;2;5;01/09/2020;235
135;1;4;1;0;5;01/09/2020;243
136;3;16;2;0;2;01/09/2020;489
137;2;10;2;0;2;01/09/2020;129
138;2;8;3;4;4;01/09/2020;129
139;1;4;3;1;1;01/09/2020;172
140;2;10;3;8;1;01/09/2020;521
141;1;2;2;0;1;01/09/2020;488
142;1;1;3;4;3;01/09/2020;563
143;1;1;3;8;2;01/09/2020;283
144;1;6;2;0;3;01/09/2020;213
145;1;3;4;0;1;01/09/2020;325
146;1;4;2;0;2;01/09/2020;479
147;1;2;3;5;2;01/09/2020;310
148;1;4;4;0;3;01/09/2020;254
149;1;1;3;4;1;01/09/2020;184
150;3;12;1;0;3;01/09/2020;251
151;1;5;3;10;5;01/09/2020;90
152;1;6;1;0;1;01/09/2020;195
153;2;8;1;0;2;01/09/2020;101
154;3;15;2;0;4;01/09/2020;331
155;1;5;3;9;4;01/09/2020;509
156;2;9;2;0;2;01/09/2020;269
157;2;11;1;0;2;01/09/2020;41
158;1;5;4;0;2;01/09/2020;587
159;3;17;3;6;1;01/09/2020;551
160;1;2;4;0;1;01/09/2020;203
161;3;12;1;0;2;01/09/2020;246
162;3;14;1;0;5;01/09/2020;101
163;1;3;2;0;3;01/09/2020;310
164;1;5;3;2;2;01/09/2020;328
165;1;2;4;0;1;01/09/2020;308
166;2;8;2;0;2;01/09/2020;476
167;1;4;1;0;3;01/09/2020;183
168;3;14;4;0;2;01/09/2020;72
169;1;1;3;7;1;01/09/2020;275
170;1;3;2;0;2;01/09/2020;210
171;3;16;1;0;3;01/09/2020;490
172;1;4;2;0;1;01/09/2020;84
173;2;8;1;0;2;01/09/2020;272
174;1;4;2;0;2;01/09/2020;190
175;1;6;3;10;2;01/09/2020;357
176;3;13;2;0;2;01/09/2020;523
177;2;9;3;7;2;01/09/2020;73
178;1;1;4;0;3;01/09/2020;561
179;1;1;4;0;2;01/09/2020;552
180;1;7;3;5;2;01/09/2020;18
181;2;8;3;1;3;01/09/2020;492
182;3;12;2;0;1;01/09/2020;99
183;1;7;3;2;3;01/09/2020;40
184;1;1;1;0;3;01/09/2020;320
185;1;3;3;6;3;01/09/2020;555
186;1;1;1;0;2;01/09/2020;287
187;3;13;1;0;2;01/09/2020;452
188;1;1;3;4;3;01/09/2020;432
189;2;8;4;0;2;01/09/2020;73
190;1;2;1;0;3;01/09/2020;385
191;2;10;1;0;1;01/09/2020;15
192;1;6;3;7;2;01/09/2020;489
193;1;5;3;6;1;01/09/2020;27
194;1;1;4;0;2;01/09/2020;64
195;1;4;1;0;3;01/09/2020;158
196;2;10;2;0;1;01/09/2020;300
197;2;10;1;0;4;01/09/2020;288
198;1;7;3;6;1;01/09/2020;294
199;2;11;3;5;3;01/09/2020;287
200;1;4;4;0;1;01/09/2020;541
201;2;11;1;0;2;01/09/2020;285
202;2;8;3;4;3;01/09/2020;542
203;2;10;1;0;2;01/09/2020;505
204;2;9;3;5;4;01/09/2020;529
205;1;5;2;0;3;01/09/2020;407
206;1;4;2;0;5;01/09/2020;31
207;1;4;2;0;3;01/09/2020;582
208;1;1;2;0;2;01/09/2020;69
209;2;8;2;0;3;01/09/2020;373
210;3;12;3;8;3;01/09/2020;130
211;1;2;4;0;1;01/09/2020;475
212;1;1;3;7;3;01/09/2020;287
213;3;16;2;0;2;01/09/2020;149
214;3;17;1;0;1;01/09/2020;9
215;3;15;1;0;1;01/09/2020;142
216;3;13;4;0;2;01/09/2020;448
217;3;15;1;0;4;01/09/2020;55
218;3;12;1;0;2;01/09/2020;128
219;3;15;2;0;1;01/09/2020;478
220;1;2;4;0;1;01/09/2020;564
221;1;6;3;6;1;01/09/2020;90
222;2;9;3;6;4;01/09/2020;434
223;1;2;2;0;2;01/09/2020;247
224;3;15;3;3;3;01/09/2020;309
225;1;1;3;2;4;01/09/2020;126
226;2;8;2;0;1;01/09/2020;234
227;2;9;2;0;2;01/09/2020;547
228;2;10;2;0;1;01/09/2020;56
229;3;12;3;4;1;01/09/2020;27
230;1;7;3;6;3;01/09/2020;90
231;2;8;3;2;2;01/09/2020;490
232;1;5;3;1;3;01/09/2020;369
233;1;4;1;0;1;01/09/2020;504
234;2;11;1;0;3;01/09/2020;55
235;2;10;1;0;2;01/09/2020;587
236;1;1;3;7;4;01/09/2020;409
237;1;2;3;2;3;01/09/2020;44
238;3;14;2;0;3;01/09/2020;357
239;1;7;3;1;1;01/09/2020;440
240;1;6;2;0;2;01/09/2020;429
241;3;16;3;6;3;01/09/2020;288
242;2;10;2;0;4;01/09/2020;424
243;1;2;3;7;3;01/09/2020;61
244;1;5;2;0;3;01/09/2020;297
245;1;2;4;0;5;01/09/2020;92
246;2;9;1;0;1;01/09/2020;170
247;1;3;2;0;2;01/09/2020;503
248;1;7;4;0;5;01/09/2020;117
249;3;16;3;2;2;01/09/2020;396
250;2;10;2;0;5;01/09/2020;206
251;1;2;3;6;2;01/09/2020;235
252;1;6;3;5;3;01/09/2020;206
253;1;4;3;6;3;01/09/2020;277
254;1;5;1;0;1;01/09/2020;296
255;3;17;3;8;3;01/09/2020;402
256;1;4;3;7;2;01/09/2020;471
257;3;17;3;3;2;01/09/2020;124
258;1;7;3;6;1;01/09/2020;288
259;3;15;3;5;4;01/09/2020;25
260;1;4;3;5;2;01/09/2020;196
261;2;9;3;6;3;01/09/2020;130
262;1;6;4;0;4;01/09/2020;252
263;1;2;3;6;1;01/09/2020;539
264;2;9;3;4;1;01/09/2020;97
265;1;4;3;8;2;01/09/2020;139
266;3;16;3;10;3;01/09/2020;79
267;1;5;3;6;3;01/09/2020;213
268;1;3;2;0;3;01/09/2020;570
269;2;10;1;0;4;01/09/2020;598
270;1;5;3;6;1;01/09/2020;571
271;2;8;3;3;4;01/09/2020;304
272;1;2;3;4;4;01/09/2020;439
273;1;6;1;0;1;01/09/2020;411
274;2;10;3;1;3;01/09/2020;446
275;2;8;4;0;2;01/09/2020;88
276;1;7;1;0;2;01/09/2020;394
277;1;1;1;0;4;01/09/2020;499
278;1;7;3;5;2;01/09/2020;558
279;3;14;4;0;2;01/09/2020;308
280;1;6;2;0;3;01/09/2020;497
281;1;3;3;5;4;01/09/2020;579
282;1;3;3;7;3;01/09/2020;277
283;3;13;3;4;4;01/09/2020;8
284;1;7;2;0;1;01/09/2020;171
285;1;2;3;1;3;01/09/2020;497
286;2;8;3;3;2;01/09/2020;262
287;3;14;1;0;1;01/09/2020;463
288;1;6;2;0;4;01/09/2020;65
289;1;1;2;0;2;01/09/2020;316
290;2;11;2;0;3;01/09/2020;585
291;2;9;1;0;5;01/09/2020;213
292;3;13;2;0;3;01/09/2020;348
293;3;12;3;1;3;01/09/2020;227
294;3;17;2;0;2;01/09/2020;153
295;1;4;3;6;2;01/09/2020;252
296;2;8;3;6;2;01/09/2020;544
297;1;1;3;4;4;01/09/2020;592
298;2;8;3;6;1;01/09/2020;263
299;2;10;3;6;2;01/09/2020;372
300;1;4;2;0;3;01/09/2020;205
301;1;7;3;5;2;01/09/2020;339
